PMID,title,journal,nodeGroup,isSpikeNode
32414646,"ACE2 receptor polymorphism: Susceptibility to SARS-CoV-2, hypertension, multi-organ failure, and COVID-19 disease outcome.","Journal of microbiology, immunology, and infection = Wei mian yu gan ran za zhi",9,1
32413701,The role of ACEIs/ARBs in COVID-19: Friend or foe?,Medical hypotheses,9,1
32413354,"Age, Inflammation, and Disease Location Are Critical Determinants of Intestinal Expression of SARS-CoV-2 Receptor <i>ACE2</i> and <i>TMPRSS2</i> in Inflammatory Bowel Disease.",Gastroenterology,9,1
32413319,SARS-CoV-2 Receptor ACE2 Is an Interferon-Stimulated Gene in Human Airway Epithelial Cells and Is Detected in Specific Cell Subsets across Tissues.,Cell,9,1
32413276,Identification of Human Single-Domain Antibodies against SARS-CoV-2.,Cell host & microbe,9,1
32412303,Is the kidney a target of SARS-CoV-2?,American journal of physiology. Renal physiology,9,1
32412088,Neurological Manifestations of COVID-19: A systematic review and current update.,Acta neurologica Scandinavica,9,1
32410735,"Interaction of the spike protein RBD from SARS-CoV-2 with ACE2: Similarity with SARS-CoV, hot-spot analysis and effect of the receptor polymorphism.",Biochemical and biophysical research communications,9,1
32410504,Marine natural compounds as potents inhibitors against the main protease of SARS-CoV-2-a molecular dynamic study.,Journal of biomolecular structure & dynamics,9,1
32410003,Pathophysiology of COVID-19: Why Children Fare Better than Adults?,Indian journal of pediatrics,9,1
32407708,The Challenges of Vaccine Development against a New Virus during a Pandemic.,Cell host & microbe,9,1
32407707,Rational Vaccine Design in the Time of COVID-19.,Cell host & microbe,9,1
32405236,Comparative review of respiratory diseases caused by coronaviruses and influenza A viruses during epidemic season.,Microbes and infection,9,1
32405156,Synergistic antiviral effect of hydroxychloroquine and azithromycin in combination against SARS-CoV-2: What molecular dynamics studies of virus-host interactions reveal.,International journal of antimicrobial agents,9,1
32404529,"Comparison of Severe Acute Respiratory Syndrome Coronavirus 2 Spike Protein Binding to ACE2 Receptors from Human, Pets, Farm Animals, and Putative Intermediate Hosts.",Journal of virology,9,1
32404477,A noncompeting pair of human neutralizing antibodies block COVID-19 virus binding to its receptor ACE2.,"Science (New York, N.Y.)",9,1
32401346,SARS-CoV-2 immunogenicity at the crossroads.,Allergy,9,1
32398432,COVID-Activated Emergency Scaling of Anesthesiology Responsibilities Intensive Care Unit.,Anesthesia and analgesia,9,1
32397911,"COVID-19 pandemic: an overview of epidemiology, pathogenesis, diagnostics and potential vaccines and therapeutics.",Therapeutic delivery,9,1
32397487,Saliva-Friend and Foe in the COVID-19 Outbreak.,"Diagnostics (Basel, Switzerland)",9,1
32396922,Respiratory disease in rhesus macaques inoculated with SARS-CoV-2.,Nature,9,1
32396771,Remdesivir in the treatment of coronavirus disease 2019 (COVID-19): a simplified summary.,Journal of biomolecular structure & dynamics,9,1
32395542,The challenges in colorectal cancer management during COVID-19 epidemic.,Annals of translational medicine,9,1
32394467,A global treatments for coronaviruses including COVID-19.,Journal of cellular physiology,9,1
32391384,COVID and the Renin-Angiotensin System: Are Hypertension or Its Treatments Deleterious?,Frontiers in cardiovascular medicine,9,1
32391310,Does COVID-19 Spread Through Droplets Alone?,Frontiers in public health,9,1
32391299,COVID-19 Infection and Circulating ACE2 Levels: Protective Role in Women and Children.,Frontiers in pediatrics,9,1
32391242,A Precision Medicine Approach to SARS-CoV-2 Pandemic Management.,Current treatment options in allergy,9,1
32391169,Is the use of RAS inhibitors safe in the current era of COVID-19 pandemic?,Clinical hypertension,9,1
32391022,Serological Approaches for COVID-19: Epidemiologic Perspective on Surveillance and Control.,Frontiers in immunology,9,1
32390971,"The Current and Future State of Vaccines, Antivirals and Gene Therapies Against Emerging Coronaviruses.",Frontiers in microbiology,9,1
32389723,Computational screening of antagonists against the SARS-CoV-2 (COVID-19) coronavirus by molecular docking.,International journal of antimicrobial agents,9,1
32387786,Neurological Impact of Coronavirus Disease of 2019: Practical Considerations for the Neuroscience Community.,World neurosurgery,9,1
32387642,Innovations in structure-based antigen design and immune monitoring for next generation vaccines.,Current opinion in immunology,9,1
32387617,COVID-19: The first documented coronavirus pandemic in history.,Biomedical journal,9,1
32387389,Study of combining virtual screening and antiviral treatments of the Sars-CoV-2 (Covid-19).,Microbial pathogenesis,9,1
32385219,"Global efforts on vaccines for COVID-19: Since, sooner or later, we all will catch the coronavirus.",Journal of biosciences,9,1
32384820,Protocol and Reagents for Pseudotyping Lentiviral Particles with SARS-CoV-2 Spike Protein for Neutralization Assays.,Viruses,9,1
32379896,Knowledge-based structural models of SARS-CoV-2 proteins and their complexes with potential drugs.,FEBS letters,9,1
32378801,Comprehensive overview of COVID-19 based on current evidence.,Dermatologic therapy,9,1
32377638,Comorbid Chronic Diseases and Acute Organ Injuries Are Strongly Correlated with Disease Severity and Mortality among COVID-19 Patients: A Systemic Review and Meta-Analysis.,"Research (Washington, D.C.)",9,1
32376634,Cell entry mechanisms of SARS-CoV-2.,Proceedings of the National Academy of Sciences of the United States of America,9,1
32376627,"Design of Potent Membrane Fusion Inhibitors against SARS-CoV-2, an Emerging Coronavirus with High Fusogenic Activity.",Journal of virology,9,1
32376099,Angiotensin-Converting Enzyme 2 and Antihypertensives (Angiotensin Receptor Blockers and Angiotensin-Converting Enzyme Inhibitors) in Coronavirus Disease 2019.,Mayo Clinic proceedings,9,1
32375085,Pathophysiological characteristics and therapeutic approaches for pulmonary injury and cardiovascular complications of coronavirus disease 2019.,Cardiovascular pathology : the official journal of the Society for Cardiovascular Pathology,9,1
32374457,The anti-HIV drug nelfinavir mesylate (Viracept) is a potent inhibitor of cell fusion caused by the SARSCoV-2 spike (S) glycoprotein warranting further evaluation as an antiviral against COVID-19 infections.,Journal of medical virology,9,1
32373651,Impact of the COVID-19 Pandemic on Parkinson's Disease and Movement Disorders.,Movement disorders clinical practice,9,1
32373340,"Epidemiological analysis of the early 38 fatalities in Hubei, China, of the coronavirus disease 2019.",Journal of global health,9,1
32368489,The pathogenesis and alternative treatment of SARS-CoV2.,Integrative medicine research,9,1
32367746,"ACE2 (Angiotensin-Converting Enzyme 2), COVID-19, and ACE Inhibitor and Ang II (Angiotensin II) Receptor Blocker Use During the Pandemic: The Pediatric Perspective.","Hypertension (Dallas, Tex. : 1979)",9,1
32367431,Neurological manifestations of patients with COVID-19: potential routes of SARS-CoV-2 neuroinvasion from the periphery to the brain.,Frontiers of medicine,9,1
32367287,New evidence of SARS-CoV-2 transmission through the ocular surface.,Graefe's archive for clinical and experimental ophthalmology = Albrecht von Graefes Archiv fur klinische und experimentelle Ophthalmologie,9,1
32367205,SARS-CoV-2 can induce brain and spine demyelinating lesions.,Acta neurochirurgica,9,1
32366817,A human monoclonal antibody blocking SARS-CoV-2 infection.,Nature communications,9,1
32366816,An Evidence Based Perspective on mRNA-SARS-CoV-2 Vaccine Development.,Medical science monitor : international medical journal of experimental and clinical research,9,1
32366769,The COVID-19 Pandemic Highlights Shortcomings in US Health Care Informatics Infrastructure: A Call to Action.,Anesthesia and analgesia,9,1
32366695,Site-specific glycan analysis of the SARS-CoV-2 spike.,"Science (New York, N.Y.)",9,1
32365751,The SARS-CoV-2 Exerts a Distinctive Strategy for Interacting with the ACE2 Human Receptor.,Viruses,9,1
32363726,The Novel Coronavirus - Latest Findings.,Microbial biotechnology,9,1
32363136,Crystal structure of SARS-CoV-2 nucleocapsid protein RNA binding domain reveals potential unique drug targeting sites.,Acta pharmaceutica Sinica. B,9,1
32362648,Transmission electron microscopy imaging of SARS-CoV-2.,The Indian journal of medical research,9,1
32362314,A Multibasic Cleavage Site in the Spike Protein of SARS-CoV-2 Is Essential for Infection of Human Lung Cells.,Molecular cell,9,1
32361028,Amantadine disrupts lysosomal gene expression: A hypothesis for COVID19 treatment.,International journal of antimicrobial agents,9,1
32360608,Forecasting the timeframe of 2019-nCoV and human cells interaction with reverse engineering.,Progress in biophysics and molecular biology,9,1
32360231,Arbidol: A potential antiviral drug for the treatment of SARS-CoV-2 by blocking trimerization of the spike glycoprotein.,International journal of antimicrobial agents,9,1
32359479,"COVID-19: Epidemiology, Evolution, and Cross-Disciplinary Perspectives.",Trends in molecular medicine,9,1
32359080,Off-target ACE2 ligands: Possible therapeutic option for CoVid-19?,British journal of clinical pharmacology,9,1
32358232,"Advanced Pulmonary and Cardiac Support of COVID-19 Patients: Emerging Recommendations From ASAIO-A ""Living Working Document"".",ASAIO journal (American Society for Artificial Internal Organs : 1992),9,1
32358203,Structural basis for inhibition of the RNA-dependent RNA polymerase from SARS-CoV-2 by remdesivir.,"Science (New York, N.Y.)",9,1
32358202,SARS-CoV-2 productively infects human gut enterocytes.,"Science (New York, N.Y.)",9,1
32357808,Kinetics of SARS-CoV-2 specific IgM and IgG responses in COVID-19 patients.,Emerging microbes & infections,9,1
32357074,Advanced Pulmonary and Cardiac Support of COVID-19 Patients: Emerging Recommendations From ASAIO<i>-</i>a Living Working Document.,Circulation. Heart failure,9,1
32356252,COVID-19: Therapeutics and Their Toxicities.,Journal of medical toxicology : official journal of the American College of Medical Toxicology,9,1
32354636,Blockade of SARS-CoV-2 infection by recombinant soluble ACE2.,Kidney international,9,1
32353870,The many faces of the anti-COVID immune response.,The Journal of experimental medicine,9,1
32352535,"COVID-19 and the cardiovascular system: implications for risk assessment, diagnosis, and treatment options.",Cardiovascular research,9,1
32350632,Cardiovascular Risks in Patients with COVID-19: Potential Mechanisms and Areas of Uncertainty.,Current cardiology reports,9,1
32350105,Putative contributions of circadian clock and sleep in the context of SARS-CoV-2 infection.,The European respiratory journal,9,1
32344320,The clinical course and its correlated immune status in COVID-19 pneumonia.,Journal of clinical virology : the official publication of the Pan American Society for Clinical Virology,9,1
32344166,COVID-19 pandemic-a focused review for clinicians.,Clinical microbiology and infection : the official publication of the European Society of Clinical Microbiology and Infectious Diseases,9,1
32343948,IgA-Ab response to spike glycoprotein of SARS-CoV-2 in patients with COVID-19: A longitudinal study.,Clinica chimica acta; international journal of clinical chemistry,9,1
32341103,Understanding the renin-angiotensin-aldosterone-SARS-CoV axis: a comprehensive review.,The European respiratory journal,9,1
32334062,Current status of potential therapeutic candidates for the COVID-19 crisis.,"Brain, behavior, and immunity",9,1
32333836,Inhibition of SARS-CoV-2 Infections in Engineered Human Tissues Using Clinical-Grade Soluble Human ACE2.,Cell,9,1
32333601,Expression of SARS-CoV-2 Entry Molecules ACE2 and TMPRSS2 in the Gut of Patients With IBD.,Inflammatory bowel diseases,9,1
32333487,Does SARS-Cov-2 invade the brain? Translational lessons from animal models.,European journal of neurology,9,1
32332765,Neutralization of SARS-CoV-2 spike pseudotyped virus by recombinant ACE2-Ig.,Nature communications,9,1
32331255,"Origin, Potential Therapeutic Targets and Treatment for Coronavirus Disease (COVID-19).","Pathogens (Basel, Switzerland)",9,1
32328850,Analysis of the susceptibility to COVID-19 in pregnancy and recommendations on potential drug screening.,European journal of clinical microbiology & infectious diseases : official publication of the European Society of Clinical Microbiology,9,1
32328378,Understanding the Mosaic of COVID-19: A Review of the Ongoing Crisis.,Cureus,9,1
